timestamp,pod_name,status,ready,reason,restarts,age
2025-06-15 23:39:09,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m21s
2025-06-15 23:39:09,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:09,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m21s
2025-06-15 23:39:09,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,8m49s
2025-06-15 23:39:09,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,3m51s
2025-06-15 23:39:09,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,20m
2025-06-15 23:39:09,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,5m51s
2025-06-15 23:39:09,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:09,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,4m51s
2025-06-15 23:39:15,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m27s
2025-06-15 23:39:15,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m27s
2025-06-15 23:39:15,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:15,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m27s
2025-06-15 23:39:15,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:15,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,6m57s
2025-06-15 23:39:15,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,2m57s
2025-06-15 23:39:15,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,17m
2025-06-15 23:39:15,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m27s
2025-06-15 23:39:15,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m22s
2025-06-15 23:39:15,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:15,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:15,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,16m
2025-06-15 23:39:15,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,7m57s
2025-06-15 23:39:15,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m27s
2025-06-15 23:39:15,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:15,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m27s
2025-06-15 23:39:15,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,8m55s
2025-06-15 23:39:15,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,3m57s
2025-06-15 23:39:15,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,20m
2025-06-15 23:39:15,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,5m57s
2025-06-15 23:39:15,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:15,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,4m57s
2025-06-15 23:39:20,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m32s
2025-06-15 23:39:20,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m32s
2025-06-15 23:39:20,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:20,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m32s
2025-06-15 23:39:20,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:20,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m2s
2025-06-15 23:39:20,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m2s
2025-06-15 23:39:20,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,17m
2025-06-15 23:39:20,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m32s
2025-06-15 23:39:20,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m27s
2025-06-15 23:39:20,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:20,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:20,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,16m
2025-06-15 23:39:20,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m2s
2025-06-15 23:39:20,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m32s
2025-06-15 23:39:20,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:20,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m32s
2025-06-15 23:39:20,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m
2025-06-15 23:39:20,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m2s
2025-06-15 23:39:20,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,20m
2025-06-15 23:39:20,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m2s
2025-06-15 23:39:20,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:20,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m2s
2025-06-15 23:39:26,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m38s
2025-06-15 23:39:26,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m38s
2025-06-15 23:39:26,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:26,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m38s
2025-06-15 23:39:26,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:26,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m8s
2025-06-15 23:39:26,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m8s
2025-06-15 23:39:26,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,17m
2025-06-15 23:39:26,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m38s
2025-06-15 23:39:26,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m33s
2025-06-15 23:39:26,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:26,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:26,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,16m
2025-06-15 23:39:26,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m8s
2025-06-15 23:39:26,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m38s
2025-06-15 23:39:26,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:26,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m38s
2025-06-15 23:39:26,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m6s
2025-06-15 23:39:26,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m8s
2025-06-15 23:39:26,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,20m
2025-06-15 23:39:26,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m8s
2025-06-15 23:39:26,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:26,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m8s
2025-06-15 23:39:31,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m43s
2025-06-15 23:39:31,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m43s
2025-06-15 23:39:31,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:31,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m43s
2025-06-15 23:39:31,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:31,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m13s
2025-06-15 23:39:31,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m13s
2025-06-15 23:39:31,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,17m
2025-06-15 23:39:31,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m43s
2025-06-15 23:39:31,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m38s
2025-06-15 23:39:31,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:31,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:31,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,16m
2025-06-15 23:39:31,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m13s
2025-06-15 23:39:31,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m43s
2025-06-15 23:39:31,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:31,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m43s
2025-06-15 23:39:31,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m11s
2025-06-15 23:39:31,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m13s
2025-06-15 23:39:31,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,20m
2025-06-15 23:39:31,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m13s
2025-06-15 23:39:31,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:31,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m13s
2025-06-15 23:39:36,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m48s
2025-06-15 23:39:36,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m48s
2025-06-15 23:39:36,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:36,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m48s
2025-06-15 23:39:36,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:36,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m18s
2025-06-15 23:39:36,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m18s
2025-06-15 23:39:36,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,17m
2025-06-15 23:39:36,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m48s
2025-06-15 23:39:36,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m43s
2025-06-15 23:39:36,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:36,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:36,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,16m
2025-06-15 23:39:36,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m18s
2025-06-15 23:39:36,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m48s
2025-06-15 23:39:36,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:36,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m48s
2025-06-15 23:39:36,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m16s
2025-06-15 23:39:36,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m18s
2025-06-15 23:39:36,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:39:36,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m18s
2025-06-15 23:39:36,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:36,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m18s
2025-06-15 23:39:42,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m54s
2025-06-15 23:39:42,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m54s
2025-06-15 23:39:42,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:42,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m54s
2025-06-15 23:39:42,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:42,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m24s
2025-06-15 23:39:42,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m24s
2025-06-15 23:39:42,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,18m
2025-06-15 23:39:42,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m54s
2025-06-15 23:39:42,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m49s
2025-06-15 23:39:42,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:42,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:42,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,17m
2025-06-15 23:39:42,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m24s
2025-06-15 23:39:42,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m54s
2025-06-15 23:39:42,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:42,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m54s
2025-06-15 23:39:42,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m22s
2025-06-15 23:39:42,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m24s
2025-06-15 23:39:42,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:39:42,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m24s
2025-06-15 23:39:42,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:42,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m24s
2025-06-15 23:39:47,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,8m59s
2025-06-15 23:39:47,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,4m59s
2025-06-15 23:39:47,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:47,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,3m59s
2025-06-15 23:39:47,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:47,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m29s
2025-06-15 23:39:47,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m29s
2025-06-15 23:39:47,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,18m
2025-06-15 23:39:47,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,7m59s
2025-06-15 23:39:47,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,9m54s
2025-06-15 23:39:47,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:47,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:47,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,17m
2025-06-15 23:39:47,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m29s
2025-06-15 23:39:47,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,5m59s
2025-06-15 23:39:47,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:47,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,6m59s
2025-06-15 23:39:47,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m27s
2025-06-15 23:39:47,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m29s
2025-06-15 23:39:47,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:39:47,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m29s
2025-06-15 23:39:47,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:47,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m29s
2025-06-15 23:39:53,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,9m5s
2025-06-15 23:39:53,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,5m5s
2025-06-15 23:39:53,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:53,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,4m5s
2025-06-15 23:39:53,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:53,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m35s
2025-06-15 23:39:53,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m35s
2025-06-15 23:39:53,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,18m
2025-06-15 23:39:53,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,8m5s
2025-06-15 23:39:53,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,10m
2025-06-15 23:39:53,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:53,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:53,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,17m
2025-06-15 23:39:53,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m35s
2025-06-15 23:39:53,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,6m5s
2025-06-15 23:39:53,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:53,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,7m5s
2025-06-15 23:39:53,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m33s
2025-06-15 23:39:53,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m35s
2025-06-15 23:39:53,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:39:53,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m35s
2025-06-15 23:39:53,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:53,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m35s
2025-06-15 23:39:58,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,9m10s
2025-06-15 23:39:58,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,5m10s
2025-06-15 23:39:58,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:39:58,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,4m10s
2025-06-15 23:39:58,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:39:58,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m40s
2025-06-15 23:39:58,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m40s
2025-06-15 23:39:58,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,18m
2025-06-15 23:39:58,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,8m10s
2025-06-15 23:39:58,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,10m
2025-06-15 23:39:58,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:39:58,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:39:58,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,17m
2025-06-15 23:39:58,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m40s
2025-06-15 23:39:58,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,6m10s
2025-06-15 23:39:58,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:39:58,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,7m10s
2025-06-15 23:39:58,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m38s
2025-06-15 23:39:58,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m40s
2025-06-15 23:39:58,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:39:58,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m40s
2025-06-15 23:39:58,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
2025-06-15 23:39:58,browser-sandbox-browser-e45c39bd-20250615180418,Running,1/1,,0,5m40s
2025-06-15 23:40:03,browser-sandbox-browser-18628837-20250615180048,Running,1/1,,0,9m15s
2025-06-15 23:40:03,browser-sandbox-browser-3adf65ef-20250615180448,Running,1/1,,0,5m15s
2025-06-15 23:40:03,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,17m
2025-06-15 23:40:03,browser-sandbox-browser-4677fb9f-20250615180548,Running,1/1,,0,4m15s
2025-06-15 23:40:03,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,18m
2025-06-15 23:40:03,browser-sandbox-browser-53f4b899-20250615180218,Running,1/1,,0,7m45s
2025-06-15 23:40:03,browser-sandbox-browser-67dbf16f-20250615180618,Running,1/1,,0,3m45s
2025-06-15 23:40:03,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,18m
2025-06-15 23:40:03,browser-sandbox-browser-83fc0d03-20250615180148,Running,1/1,,0,8m15s
2025-06-15 23:40:03,browser-sandbox-browser-851777f2-20250615175953,Running,1/1,,0,10m
2025-06-15 23:40:03,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,23m
2025-06-15 23:40:03,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,25m
2025-06-15 23:40:03,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,17m
2025-06-15 23:40:03,browser-sandbox-browser-a7ce3ba4-20250615180118,Running,1/1,,0,8m45s
2025-06-15 23:40:03,browser-sandbox-browser-ab188359-20250615180348,Running,1/1,,0,6m15s
2025-06-15 23:40:03,browser-sandbox-browser-b5cd3484-20250615175607,Running,1/1,,0,13m
2025-06-15 23:40:03,browser-sandbox-browser-b5dd6761-20250615180248,Running,1/1,,0,7m15s
2025-06-15 23:40:03,browser-sandbox-browser-bb8c3ab9-20250615180020,Running,1/1,,0,9m43s
2025-06-15 23:40:03,browser-sandbox-browser-c567aa76-20250615180518,Running,1/1,,0,4m45s
2025-06-15 23:40:03,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,21m
2025-06-15 23:40:03,browser-sandbox-browser-d1e0f8dd-20250615180318,Running,1/1,,0,6m45s
2025-06-15 23:40:03,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,22m
